CustomerID,Count,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason
0661-WCQNQ,1,United States,California,Orleans,95556,"41.269521, -123.546958",41.269521,-123.546958,Male,No,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),56.25,1292.2,No,0,28,3733,
5624-RYAMH,1,United States,California,Citrus Heights,95610,"38.69508, -121.271616",38.69508,-121.271616,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.5,178.85,No,0,64,4283,
6407-UTSLV,1,United States,California,Compton,90222,"33.912246, -118.236773",33.912246,-118.236773,Female,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,No,0,53,2885,
4500-HKANN,1,United States,California,Anaheim,92807,"33.848733, -117.788357",33.848733,-117.788357,Male,No,Yes,No,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,No,0,49,3464,
5140-FOMCQ,1,United States,California,Oakland,94602,"37.803883, -122.208417",37.803883,-122.208417,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.15,6557.75,No,0,67,5186,
2468-SJFLM,1,United States,California,Biggs,95917,"39.457388, -121.818201",39.457388,-121.818201,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.3,74.3,No,0,64,3063,
7029-IJEJK,1,United States,California,Los Angeles,90059,"33.927254, -118.249826",33.927254,-118.249826,Female,No,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,No,0,32,6205,
9631-XEYKE,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,Male,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,No,0,53,4639,
6023-GSSXW,1,United States,California,Wofford Heights,93285,"35.690535, -118.552784",35.690535,-118.552784,Female,No,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.45,4131.2,No,0,51,4162,
9140-CZQZZ,1,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,Female,No,Yes,No,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.6,5515.8,No,0,39,5601,
1431-AIDJQ,1,United States,California,Walnut Creek,94598,"37.916648, -122.008483",37.916648,-122.008483,Male,No,Yes,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603.1,No,0,32,2281,
7663-YJHSN,1,United States,California,Moss Landing,95039,"36.863303, -121.781632",36.863303,-121.781632,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.95,7556.9,No,0,56,5096,
8218-FFJDS,1,United States,California,Georgetown,95634,"38.9386, -120.785514",38.9386,-120.785514,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.4,6058.95,No,0,27,6114,
2673-ZALNP,1,United States,California,Mcarthur,96056,"41.10831, -121.360362",41.10831,-121.360362,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,173.15,No,0,46,2750,
6202-JVYEU,1,United States,California,Chino,91710,"33.990646, -117.663025",33.990646,-117.663025,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,No,0,31,3643,
0112-QAWRZ,1,United States,California,Palo Verde,92266,"33.3249, -114.758334",33.3249,-114.758334,Male,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,No,0,66,5560,
3407-QGWLG,1,United States,California,Roseville,95661,"38.736685, -121.251984",38.736685,-121.251984,Male,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,75.45,No,0,70,2948,
2809-ZMYOQ,1,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287,Female,No,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,No,0,72,4341,
1794-SWWKL,1,United States,California,Dorris,96023,"41.949216, -122.050062",41.949216,-122.050062,Male,No,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,No,0,75,3974,
3454-JFUBC,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,Male,Yes,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,1396,No,0,55,6136,
2753-JMMCV,1,United States,California,Paso Robles,93446,"35.634222, -120.728341",35.634222,-120.728341,Male,No,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.2,4805.65,No,0,39,4774,
9650-VBUOG,1,United States,California,Tranquillity,93668,"36.635661, -120.288644",36.635661,-120.288644,Male,No,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,963.95,No,0,73,3772,
8039-ACLPL,1,United States,California,Mather,95655,"38.549822, -121.266725",38.549822,-121.266725,Female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),68.75,4888.2,No,0,52,4505,
2924-KHUVI,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169,Male,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,No,0,61,4847,
9906-NHHVC,1,United States,California,Macdoel,96058,"41.769709, -121.92063",41.769709,-121.92063,Female,Yes,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517.9,No,0,76,5693,
7351-KYHQH,1,United States,California,Montague,96064,"41.759864, -122.379175",41.759864,-122.379175,Female,Yes,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65,No,0,37,4615,
5656-MJEFC,1,United States,California,Victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,Male,No,Yes,No,42,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.15,2032.3,No,0,25,2673,
9150-HEPMB,1,United States,California,Corona,92882,"33.819385, -117.600213",33.819385,-117.600213,Male,No,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,52.7,3019.7,No,0,63,4753,
3981-QSVQI,1,United States,California,Bakersfield,93305,"35.391733, -118.984109",35.391733,-118.984109,Male,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,No,0,22,5498,
4373-VVHQL,1,United States,California,Arroyo Grande,93420,"35.176236, -120.483243",35.176236,-120.483243,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,44.75,No,0,59,5479,
4307-KWMXE,1,United States,California,Llano,93544,"34.500091, -117.765862",34.500091,-117.765862,Male,No,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,35.75,389.8,No,0,59,2263,
2585-KTFRE,1,United States,California,Mendota,93640,"36.687292, -120.437354",36.687292,-120.437354,Male,No,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.45,70.45,No,0,53,2706,
3889-VWBID,1,United States,California,Antelope,95843,"38.715498, -121.363411",38.715498,-121.363411,Male,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.85,5776.45,No,0,42,5184,
3717-FDJFU,1,United States,California,Montgomery Creek,96065,"40.877552, -121.885884",40.877552,-121.885884,Male,No,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,106.9,No,0,75,3353,
5062-CJJKH,1,United States,California,Burbank,91505,"34.174215, -118.345928",34.174215,-118.345928,Male,No,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,No,0,25,5854,
9738-QLWTP,1,United States,California,Santa Ysabel,92070,"33.174725, -116.743329",33.174725,-116.743329,Male,No,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,3219.75,No,0,46,3446,
9142-XMYJH,1,United States,California,Fresno,93721,"36.732694, -119.783786",36.732694,-119.783786,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,No,0,49,5227,
0594-UFTUL,1,United States,California,Mather,95655,"38.549822, -121.266725",38.549822,-121.266725,Male,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,252,No,0,31,2928,
4948-WBBKL,1,United States,California,Dunnigan,95937,"38.931425, -121.946081",38.931425,-121.946081,Female,Yes,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2659.45,No,0,23,5041,
8144-DGHXP,1,United States,California,Gridley,95948,"39.346898, -121.759537",39.346898,-121.759537,Female,No,No,No,54,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,80.6,4299.95,No,0,53,4231,
2359-KLTEK,1,United States,California,Lookout,96054,"41.280478, -121.160249",41.280478,-121.160249,Female,No,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.9,3848,No,0,53,3539,
3589-PPVKW,1,United States,California,Pomona,91766,"34.042286, -117.756106",34.042286,-117.756106,Male,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,No,0,31,5457,
9715-SBVSU,1,United States,California,Loma Linda,92354,"34.049315, -117.255974",34.049315,-117.255974,Male,No,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,No,0,22,3186,
2905-KFQUV,1,United States,California,Moss Beach,94038,"37.515556, -122.502311",37.515556,-122.502311,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,154.8,No,0,39,5748,
2097-YVPKN,1,United States,California,Healdsburg,95448,"38.618347, -122.908422",38.618347,-122.908422,Male,No,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1654.75,No,0,73,5707,
6075-SLNIL,1,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,Male,No,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,3691.2,No,0,62,5393,
7876-AEHIG,1,United States,California,Daly City,94015,"37.680844, -122.48131",37.680844,-122.48131,Female,No,No,No,51,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.15,3077,No,0,37,5404,
4079-WWQQQ,1,United States,California,San Francisco,94116,"37.74441, -122.486764",37.74441,-122.486764,Male,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.55,4807.45,No,0,24,4266,
8496-DMZUK,1,United States,California,Soulsbyville,95372,"37.990574, -120.261821",37.990574,-120.261821,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,No,0,78,3171,
2782-JEEBU,1,United States,California,Los Molinos,96055,"40.059385, -122.091481",40.059385,-122.091481,Male,No,No,No,21,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.0,780.15,No,0,64,3378,
9964-WBQDJ,1,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.4,1725.4,No,0,56,4412,
9101-NTIXF,1,United States,California,Lompoc,93436,"34.601055, -120.382917",34.601055,-120.382917,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,50.6,No,0,56,3954,
2573-GYRUU,1,United States,California,San Miguel,93451,"35.886767, -120.608661",35.886767,-120.608661,Male,Yes,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,No,0,60,3594,
4760-THGOT,1,United States,California,San Jose,95134,"37.42765, -121.945416",37.42765,-121.945416,Female,No,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,No,0,71,4392,
1699-UOTXU,1,United States,California,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995,Male,No,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,61.4,3638.25,No,0,40,6209,
0674-DGMAQ,1,United States,California,Elk,95432,"39.108252, -123.645121",39.108252,-123.645121,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.5,2970.8,No,0,77,5804,
8896-BQTTI,1,United States,California,Cool,95614,"38.880622, -120.973865",38.880622,-120.973865,Male,No,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.0,25,No,0,53,2371,
0238-WHBIQ,1,United States,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,No,0,50,4193,
0464-WJTKO,1,United States,California,Cedarville,96104,"41.505916, -120.152505",41.505916,-120.152505,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,No,0,30,4598,
4806-DXQCE,1,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.65,7714.65,No,0,46,6146,
9762-YAQAA,1,United States,California,Seal Beach,90740,"33.75462, -118.071128",33.75462,-118.071128,Male,No,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),81.4,3213.75,No,0,22,4104,
8474-UMLNT,1,United States,California,Fresno,93710,"36.822715, -119.761826",36.822715,-119.761826,Female,No,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,No,0,30,4115,
8200-KLNYW,1,United States,California,San Geronimo,94963,"38.00474, -122.663717",38.00474,-122.663717,Female,No,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714.95,No,0,36,5733,
3892-NXAZG,1,United States,California,Downieville,95936,"39.578792, -120.780786",39.578792,-120.780786,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8289.2,No,0,72,6254,
9200-NLNPD,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169,Male,No,Yes,No,56,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.05,2959.8,No,0,27,6445,
2589-AYCRP,1,United States,California,Cedar Glen,92321,"34.255203, -117.175654",34.255203,-117.175654,Female,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,989.05,No,0,71,4934,
2676-OXPPQ,1,United States,California,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,Male,No,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,No,0,45,2482,
0071-NDAFP,1,United States,California,Santa Rosa,95405,"38.439696, -122.668817",38.439696,-122.668817,Male,No,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,No,0,65,5230,
3466-RITXD,1,United States,California,Twin Bridges,95735,"38.805481, -120.13287",38.805481,-120.13287,Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,No,0,75,5461,
4868-AADLV,1,United States,California,Durham,95938,"39.607831, -121.777959",39.607831,-121.777959,Male,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,7862.25,No,0,31,4578,
2453-SAFNS,1,United States,California,Likely,96116,"41.266008, -120.490731",41.266008,-120.490731,Female,Yes,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,72.1,3886.05,No,0,47,4277,
9388-ZEYVT,1,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967,Male,No,No,No,43,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,44.15,1931.3,No,0,42,2522,
9837-FWLCH,1,United States,California,Palm Springs,92262,"33.839989, -116.659215",33.839989,-116.659215,Male,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.2,239,No,0,73,3101,
7838-LAZFO,1,United States,California,Hanford,93230,"36.29223, -119.622676",36.29223,-119.622676,Male,No,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,No,0,37,4192,
4335-BSMJS,1,United States,California,Sanger,93657,"36.819628, -119.440414",36.819628,-119.440414,Female,No,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.8,1563.95,No,0,34,6201,
6870-ZWMNX,1,United States,California,Clements,95227,"38.227285, -121.02789",38.227285,-121.02789,Male,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),76.1,5264.25,No,0,67,5115,
